year,seed_code,la_code,la_name,school_name,school_type,measure_category,measure,value,chart_label
2021,5134323,270,Highland,Inverlochy Primary School,Primary,trend,Pupil Numbers,147,
2021,5134323,270,Highland,Inverlochy Primary School,Primary,trend,Teacher Numbers (FTE),9.2,
2021,5134323,270,Highland,Inverlochy Primary School,Primary,trend,Pupil Teacher Ratio,16,
2021,5134323,270,Highland,Inverlochy Primary School,Primary,trend,Average Class,21,
2022,5134323,270,Highland,Inverlochy Primary School,Primary,trend,Pupil Numbers,129,
2022,5134323,270,Highland,Inverlochy Primary School,Primary,trend,Teacher Numbers (FTE),7.4,
2022,5134323,270,Highland,Inverlochy Primary School,Primary,trend,Pupil Teacher Ratio,17.4,
2022,5134323,270,Highland,Inverlochy Primary School,Primary,trend,Average Class,21.5,
2022,5134323,270,Highland,Inverlochy Primary School,Primary,sex,Female,40-50%,
2022,5134323,270,Highland,Inverlochy Primary School,Primary,sex,Male,50-60%,
2022,5134323,270,Highland,Inverlochy Primary School,Primary,stage,P1,10.9%,
2022,5134323,270,Highland,Inverlochy Primary School,Primary,stage,P2,19.4%,
2022,5134323,270,Highland,Inverlochy Primary School,Primary,stage,P3,14.7%,
2022,5134323,270,Highland,Inverlochy Primary School,Primary,stage,P4,14.7%,
2022,5134323,270,Highland,Inverlochy Primary School,Primary,stage,P5,13.2%,
2022,5134323,270,Highland,Inverlochy Primary School,Primary,stage,P6,13.2%,
2022,5134323,270,Highland,Inverlochy Primary School,Primary,stage,P7,14%,
2022,5134323,270,Highland,Inverlochy Primary School,Primary,additional_support_needs,ASN,20-30%,
2022,5134323,270,Highland,Inverlochy Primary School,Primary,additional_support_needs,No ASN,70-80%,
2022,5134323,270,Highland,Inverlochy Primary School,Primary,english_additional_language,EAL,10-20%,
2022,5134323,270,Highland,Inverlochy Primary School,Primary,english_additional_language,No EAL,80-90%,
2022,5134323,270,Highland,Inverlochy Primary School,Primary,deprivation,SIMD Unknown,0-10%,
2022,5134323,270,Highland,Inverlochy Primary School,Primary,deprivation,SIMD Q1,20-30%,
2022,5134323,270,Highland,Inverlochy Primary School,Primary,deprivation,SIMD Q2,20-30%,
2022,5134323,270,Highland,Inverlochy Primary School,Primary,deprivation,SIMD Q3,20-30%,
2022,5134323,270,Highland,Inverlochy Primary School,Primary,deprivation,SIMD Q4,20-30%,
2022,5134323,270,Highland,Inverlochy Primary School,Primary,deprivation,SIMD Q5,0-10%,
2022,5134323,270,Highland,Inverlochy Primary School,Primary,ethnicity,Ethnicity Not Known,0-10%,
2022,5134323,270,Highland,Inverlochy Primary School,Primary,ethnicity,Ethnic Minority,0-10%,
2022,5134323,270,Highland,Inverlochy Primary School,Primary,ethnicity,White UK,70-80%,
2022,5134323,270,Highland,Inverlochy Primary School,Primary,ethnicity,White Other,10-20%,
2022,5134323,270,Highland,Inverlochy Primary School,Primary,urban_rural,Urban Rural Not Known,0-10%,
2022,5134323,270,Highland,Inverlochy Primary School,Primary,urban_rural,Rural,0-10%,
2022,5134323,270,Highland,Inverlochy Primary School,Primary,urban_rural,Small Town,0-10%,
2022,5134323,270,Highland,Inverlochy Primary School,Primary,urban_rural,Urban,90+%,
2022,5134323,270,Highland,Inverlochy Primary School,Primary,gaelic,Taught in Gaelic,0-10%,
2022,5134323,270,Highland,Inverlochy Primary School,Primary,gaelic,Not Taught in Gaelic,90+%,
2022,5134323,270,Highland,Inverlochy Primary School,Primary,free_school_meals,FSM,70-80%,
2022,5134323,270,Highland,Inverlochy Primary School,Primary,free_school_meals,No FSM,20-30%,
2020,5134323,270,Highland,Inverlochy Primary School,Primary,trend,Pupil Numbers,141,
2020,5134323,270,Highland,Inverlochy Primary School,Primary,trend,Teacher Numbers (FTE),7.1,
2020,5134323,270,Highland,Inverlochy Primary School,Primary,trend,Pupil Teacher Ratio,19.9,
2020,5134323,270,Highland,Inverlochy Primary School,Primary,trend,Average Class,23.5,
2019,5134323,270,Highland,Inverlochy Primary School,Primary,trend,Pupil Numbers,149,
2019,5134323,270,Highland,Inverlochy Primary School,Primary,trend,Teacher Numbers (FTE),7.9,
