year,seed_code,la_code,la_name,school_name,school_type,measure_category,measure,value,chart_label
2021,5135427,270,Highland,Kinlochleven Primary School,Primary,trend,Pupil Numbers,47,
2021,5135427,270,Highland,Kinlochleven Primary School,Primary,trend,Teacher Numbers (FTE),5.3,
2021,5135427,270,Highland,Kinlochleven Primary School,Primary,trend,Pupil Teacher Ratio,8.9,
2021,5135427,270,Highland,Kinlochleven Primary School,Primary,trend,Average Class,15.7,
2022,5135427,270,Highland,Kinlochleven Primary School,Primary,trend,Pupil Numbers,53,
2022,5135427,270,Highland,Kinlochleven Primary School,Primary,trend,Teacher Numbers (FTE),5,
2022,5135427,270,Highland,Kinlochleven Primary School,Primary,trend,Pupil Teacher Ratio,10.6,
2022,5135427,270,Highland,Kinlochleven Primary School,Primary,trend,Average Class,17.7,
2022,5135427,270,Highland,Kinlochleven Primary School,Primary,sex,Female,50-60%,
2022,5135427,270,Highland,Kinlochleven Primary School,Primary,sex,Male,40-50%,
2022,5135427,270,Highland,Kinlochleven Primary School,Primary,stage,P1,15.1%,
2022,5135427,270,Highland,Kinlochleven Primary School,Primary,stage,P2,18.9%,
2022,5135427,270,Highland,Kinlochleven Primary School,Primary,stage,P3,11.3%,
2022,5135427,270,Highland,Kinlochleven Primary School,Primary,stage,P4,11.3%,
2022,5135427,270,Highland,Kinlochleven Primary School,Primary,stage,P5,c,c
2022,5135427,270,Highland,Kinlochleven Primary School,Primary,stage,P6,18.9%,
2022,5135427,270,Highland,Kinlochleven Primary School,Primary,stage,P7,17%,
2022,5135427,270,Highland,Kinlochleven Primary School,Primary,additional_support_needs,ASN,40-50%,
2022,5135427,270,Highland,Kinlochleven Primary School,Primary,additional_support_needs,No ASN,50-60%,
2022,5135427,270,Highland,Kinlochleven Primary School,Primary,english_additional_language,EAL,0-10%,
2022,5135427,270,Highland,Kinlochleven Primary School,Primary,english_additional_language,No EAL,90+%,
2022,5135427,270,Highland,Kinlochleven Primary School,Primary,deprivation,SIMD Unknown,0-10%,
2022,5135427,270,Highland,Kinlochleven Primary School,Primary,deprivation,SIMD Q1,0-10%,
2022,5135427,270,Highland,Kinlochleven Primary School,Primary,deprivation,SIMD Q2,90+%,
2022,5135427,270,Highland,Kinlochleven Primary School,Primary,deprivation,SIMD Q3,0-10%,
2022,5135427,270,Highland,Kinlochleven Primary School,Primary,deprivation,SIMD Q4,0-10%,
2022,5135427,270,Highland,Kinlochleven Primary School,Primary,deprivation,SIMD Q5,0-10%,
2022,5135427,270,Highland,Kinlochleven Primary School,Primary,ethnicity,Ethnicity Not Known,0-10%,
2022,5135427,270,Highland,Kinlochleven Primary School,Primary,ethnicity,Ethnic Minority,0-10%,
2022,5135427,270,Highland,Kinlochleven Primary School,Primary,ethnicity,White UK,80-90%,
2022,5135427,270,Highland,Kinlochleven Primary School,Primary,ethnicity,White Other,10-20%,
2022,5135427,270,Highland,Kinlochleven Primary School,Primary,urban_rural,Urban Rural Not Known,0-10%,
2022,5135427,270,Highland,Kinlochleven Primary School,Primary,urban_rural,Rural,90+%,
2022,5135427,270,Highland,Kinlochleven Primary School,Primary,urban_rural,Small Town,0-10%,
2022,5135427,270,Highland,Kinlochleven Primary School,Primary,urban_rural,Urban,0-10%,
2022,5135427,270,Highland,Kinlochleven Primary School,Primary,gaelic,Taught in Gaelic,0-10%,
2022,5135427,270,Highland,Kinlochleven Primary School,Primary,gaelic,Not Taught in Gaelic,90+%,
2022,5135427,270,Highland,Kinlochleven Primary School,Primary,free_school_meals,FSM,60-70%,
2022,5135427,270,Highland,Kinlochleven Primary School,Primary,free_school_meals,No FSM,30-40%,
2020,5135427,270,Highland,Kinlochleven Primary School,Primary,trend,Pupil Numbers,50,
2020,5135427,270,Highland,Kinlochleven Primary School,Primary,trend,Teacher Numbers (FTE),4.6,
2020,5135427,270,Highland,Kinlochleven Primary School,Primary,trend,Pupil Teacher Ratio,10.9,
2020,5135427,270,Highland,Kinlochleven Primary School,Primary,trend,Average Class,16.7,
2019,5135427,270,Highland,Kinlochleven Primary School,Primary,trend,Pupil Numbers,58,
2019,5135427,270,Highland,Kinlochleven Primary School,Primary,trend,Teacher Numbers (FTE),3.8,
2019,5135427,270,Highland,Kinlochleven Primary School,Primary,trend,Pupil Teacher Ratio,15.2,
2019,5135427,270,Highland,Kinlochleven Primary School,Primary,trend,Average Class,19.3,
2018,5135427,270,Highland,Kinlochleven Primary School,Primary,trend,Pupil Numbers,67,
2018,5135427,270,Highland,Kinlochleven Primary School,Primary,trend,Teacher Numbers (FTE),5.1,
2018,5135427,270,Highland,Kinlochleven Primary School,Primary,trend,Pupil Teacher Ratio,13.1,
2018,5135427,270,Highland,Kinlochleven Primary School,Primary,trend,Average Class,16.8,
2017,5135427,270,Highland,Kinlochleven Primary School,Primary,trend,Pupil Numbers,74,
2017,5135427,270,Highland,Kinlochleven Primary School,Primary,trend,Teacher Numbers (FTE),5.2,
2017,5135427,270,Highland,Kinlochleven Primary School,Primary,trend,Pupil Teacher Ratio,14.2,
2017,5135427,270,Highland,Kinlochleven Primary School,Primary,trend,Average Class,18.5,
2016,5135427,270,Highland,Kinlochleven Primary School,Primary,trend,Pupil Numbers,62,
2016,5135427,270,Highland,Kinlochleven Primary School,Primary,trend,Teacher Numbers (FTE),4.9,
2016,5135427,270,Highland,Kinlochleven Primary School,Primary,trend,Pupil Teacher Ratio,12.7,
2016,5135427,270,Highland,Kinlochleven Primary School,Primary,trend,Average Class,20.7,
2015,5135427,270,Highland,Kinlochleven Primary School,Primary,trend,Pupil Numbers,58,
2015,5135427,270,Highland,Kinlochleven Primary School,Primary,trend,Teacher Numbers (FTE),3.8,
2015,5135427,270,Highland,Kinlochleven Primary School,Primary,trend,Pupil Teacher Ratio,15.3,
2015,5135427,270,Highland,Kinlochleven Primary School,Primary,trend,Average Class,19.3,
2014,5135427,270,Highland,Kinlochleven Primary School,Primary,trend,Pupil Numbers,64,
2014,5135427,270,Highland,Kinlochleven Primary School,Primary,trend,Teacher Numbers (FTE),3.5,
2014,5135427,270,Highland,Kinlochleven Primary School,Primary,trend,Pupil Teacher Ratio,18.3,
2014,5135427,270,Highland,Kinlochleven Primary School,Primary,trend,Average Class,21.3,
2013,5135427,270,Highland,Kinlochleven Primary School,Primary,trend,Pupil Numbers,61,
2013,5135427,270,Highland,Kinlochleven Primary School,Primary,trend,Teacher Numbers (FTE),3.8,
