year,seed_code,la_code,la_name,school_name,school_type,measure_category,measure,value,chart_label
2021,5140021,270,Highland,Dalneigh Primary School,Primary,trend,Pupil Numbers,249,
2021,5140021,270,Highland,Dalneigh Primary School,Primary,trend,Teacher Numbers (FTE),13.7,
2021,5140021,270,Highland,Dalneigh Primary School,Primary,trend,Pupil Teacher Ratio,18.2,
2021,5140021,270,Highland,Dalneigh Primary School,Primary,trend,Average Class,24.9,
2022,5140021,270,Highland,Dalneigh Primary School,Primary,trend,Pupil Numbers,258,
2022,5140021,270,Highland,Dalneigh Primary School,Primary,trend,Teacher Numbers (FTE),14.8,
2022,5140021,270,Highland,Dalneigh Primary School,Primary,trend,Pupil Teacher Ratio,17.5,
2022,5140021,270,Highland,Dalneigh Primary School,Primary,trend,Average Class,25.8,
2022,5140021,270,Highland,Dalneigh Primary School,Primary,sex,Female,40-50%,
2022,5140021,270,Highland,Dalneigh Primary School,Primary,sex,Male,50-60%,
2022,5140021,270,Highland,Dalneigh Primary School,Primary,stage,P1,12.4%,
2022,5140021,270,Highland,Dalneigh Primary School,Primary,stage,P2,14%,
2022,5140021,270,Highland,Dalneigh Primary School,Primary,stage,P3,11.6%,
2022,5140021,270,Highland,Dalneigh Primary School,Primary,stage,P4,18.6%,
2022,5140021,270,Highland,Dalneigh Primary School,Primary,stage,P5,15.1%,
2022,5140021,270,Highland,Dalneigh Primary School,Primary,stage,P6,15.5%,
2022,5140021,270,Highland,Dalneigh Primary School,Primary,stage,P7,12.8%,
2022,5140021,270,Highland,Dalneigh Primary School,Primary,additional_support_needs,ASN,50-60%,
2022,5140021,270,Highland,Dalneigh Primary School,Primary,additional_support_needs,No ASN,40-50%,
2022,5140021,270,Highland,Dalneigh Primary School,Primary,english_additional_language,EAL,10-20%,
2022,5140021,270,Highland,Dalneigh Primary School,Primary,english_additional_language,No EAL,80-90%,
2022,5140021,270,Highland,Dalneigh Primary School,Primary,deprivation,SIMD Unknown,0-10%,
2022,5140021,270,Highland,Dalneigh Primary School,Primary,deprivation,SIMD Q1,50-60%,
2022,5140021,270,Highland,Dalneigh Primary School,Primary,deprivation,SIMD Q2,30-40%,
2022,5140021,270,Highland,Dalneigh Primary School,Primary,deprivation,SIMD Q3,0-10%,
2022,5140021,270,Highland,Dalneigh Primary School,Primary,deprivation,SIMD Q4,0-10%,
2022,5140021,270,Highland,Dalneigh Primary School,Primary,deprivation,SIMD Q5,0-10%,
2022,5140021,270,Highland,Dalneigh Primary School,Primary,ethnicity,Ethnicity Not Known,0-10%,
2022,5140021,270,Highland,Dalneigh Primary School,Primary,ethnicity,Ethnic Minority,0-10%,
2022,5140021,270,Highland,Dalneigh Primary School,Primary,ethnicity,White UK,80-90%,
2022,5140021,270,Highland,Dalneigh Primary School,Primary,ethnicity,White Other,10-20%,
2022,5140021,270,Highland,Dalneigh Primary School,Primary,urban_rural,Urban Rural Not Known,0-10%,
2022,5140021,270,Highland,Dalneigh Primary School,Primary,urban_rural,Rural,0-10%,
2022,5140021,270,Highland,Dalneigh Primary School,Primary,urban_rural,Small Town,0-10%,
2022,5140021,270,Highland,Dalneigh Primary School,Primary,urban_rural,Urban,90+%,
2022,5140021,270,Highland,Dalneigh Primary School,Primary,gaelic,Taught in Gaelic,0-10%,
2022,5140021,270,Highland,Dalneigh Primary School,Primary,gaelic,Not Taught in Gaelic,90+%,
2022,5140021,270,Highland,Dalneigh Primary School,Primary,free_school_meals,FSM,70-80%,
2022,5140021,270,Highland,Dalneigh Primary School,Primary,free_school_meals,No FSM,20-30%,
2020,5140021,270,Highland,Dalneigh Primary School,Primary,trend,Pupil Numbers,239,
2020,5140021,270,Highland,Dalneigh Primary School,Primary,trend,Teacher Numbers (FTE),14.8,
2020,5140021,270,Highland,Dalneigh Primary School,Primary,trend,Pupil Teacher Ratio,16.1,
2020,5140021,270,Highland,Dalneigh Primary School,Primary,trend,Average Class,23.9,
2019,5140021,270,Highland,Dalneigh Primary School,Primary,trend,Pupil Numbers,254,
2019,5140021,270,Highland,Dalneigh Primary School,Primary,trend,Teacher Numbers (FTE),15.1,
2019,5140021,270,Highland,Dalneigh Primary School,Primary,trend,Pupil Teacher Ratio,16.8,
2019,5140021,270,Highland,Dalneigh Primary School,Primary,trend,Average Class,25.4,
2018,5140021,270,Highland,Dalneigh Primary School,Primary,trend,Pupil Numbers,237,
2018,5140021,270,Highland,Dalneigh Primary School,Primary,trend,Teacher Numbers (FTE),15.9,
2018,5140021,270,Highland,Dalneigh Primary School,Primary,trend,Pupil Teacher Ratio,14.9,
