year,seed_code,la_code,la_name,school_name,school_type,measure_category,measure,value,chart_label
2021,5130239,270,Highland,Ardnamurchan High School,Secondary,trend,Pupil Numbers,129,
2021,5130239,270,Highland,Ardnamurchan High School,Secondary,trend,Teacher Numbers (FTE),17,
2021,5130239,270,Highland,Ardnamurchan High School,Secondary,trend,Pupil Teacher Ratio,7.6,
2021,5130239,270,Highland,Ardnamurchan High School,Secondary,trend,Average Class,0,
2022,5130239,270,Highland,Ardnamurchan High School,Secondary,trend,Pupil Numbers,133,
2022,5130239,270,Highland,Ardnamurchan High School,Secondary,trend,Teacher Numbers (FTE),17.6,
2022,5130239,270,Highland,Ardnamurchan High School,Secondary,trend,Pupil Teacher Ratio,7.6,
2022,5130239,270,Highland,Ardnamurchan High School,Secondary,trend,Average Class,0,
2022,5130239,270,Highland,Ardnamurchan High School,Secondary,sex,Female,40-50%,
2022,5130239,270,Highland,Ardnamurchan High School,Secondary,sex,Male,50-60%,
2022,5130239,270,Highland,Ardnamurchan High School,Secondary,stage,S1,16.5%,
2022,5130239,270,Highland,Ardnamurchan High School,Secondary,stage,S2,16.5%,
2022,5130239,270,Highland,Ardnamurchan High School,Secondary,stage,S3,15%,
2022,5130239,270,Highland,Ardnamurchan High School,Secondary,stage,S4,19.5%,
2022,5130239,270,Highland,Ardnamurchan High School,Secondary,stage,S5,14.3%,
2022,5130239,270,Highland,Ardnamurchan High School,Secondary,stage,S6,18%,
2022,5130239,270,Highland,Ardnamurchan High School,Secondary,additional_support_needs,ASN,30-40%,
2022,5130239,270,Highland,Ardnamurchan High School,Secondary,additional_support_needs,No ASN,60-70%,
2022,5130239,270,Highland,Ardnamurchan High School,Secondary,english_additional_language,EAL,0-10%,
2022,5130239,270,Highland,Ardnamurchan High School,Secondary,english_additional_language,No EAL,90+%,
2022,5130239,270,Highland,Ardnamurchan High School,Secondary,deprivation,SIMD Unknown,0-10%,
2022,5130239,270,Highland,Ardnamurchan High School,Secondary,deprivation,SIMD Q1,0-10%,
2022,5130239,270,Highland,Ardnamurchan High School,Secondary,deprivation,SIMD Q2,0-10%,
2022,5130239,270,Highland,Ardnamurchan High School,Secondary,deprivation,SIMD Q3,90+%,
2022,5130239,270,Highland,Ardnamurchan High School,Secondary,deprivation,SIMD Q4,0-10%,
2022,5130239,270,Highland,Ardnamurchan High School,Secondary,deprivation,SIMD Q5,0-10%,
2022,5130239,270,Highland,Ardnamurchan High School,Secondary,ethnicity,Ethnicity Not Known,0-10%,
2022,5130239,270,Highland,Ardnamurchan High School,Secondary,ethnicity,Ethnic Minority,0-10%,
2022,5130239,270,Highland,Ardnamurchan High School,Secondary,ethnicity,White UK,90+%,
2022,5130239,270,Highland,Ardnamurchan High School,Secondary,ethnicity,White Other,0-10%,
2022,5130239,270,Highland,Ardnamurchan High School,Secondary,urban_rural,Urban Rural Not Known,0-10%,
2022,5130239,270,Highland,Ardnamurchan High School,Secondary,urban_rural,Rural,90+%,
2022,5130239,270,Highland,Ardnamurchan High School,Secondary,urban_rural,Small Town,0-10%,
2022,5130239,270,Highland,Ardnamurchan High School,Secondary,urban_rural,Urban,0-10%,
2022,5130239,270,Highland,Ardnamurchan High School,Secondary,gaelic,Taught in Gaelic,50-60%,
2022,5130239,270,Highland,Ardnamurchan High School,Secondary,gaelic,Not Taught in Gaelic,40-50%,
2022,5130239,270,Highland,Ardnamurchan High School,Secondary,free_school_meals,FSM,0-10%,
2022,5130239,270,Highland,Ardnamurchan High School,Secondary,free_school_meals,No FSM,90+%,
2020,5130239,270,Highland,Ardnamurchan High School,Secondary,trend,Pupil Numbers,133,
2020,5130239,270,Highland,Ardnamurchan High School,Secondary,trend,Teacher Numbers (FTE),17,
2020,5130239,270,Highland,Ardnamurchan High School,Secondary,trend,Pupil Teacher Ratio,7.8,
2020,5130239,270,Highland,Ardnamurchan High School,Secondary,trend,Average Class,0,
2018,5130239,270,Highland,Ardnamurchan High School,Secondary,trend,Pupil Numbers,114,
2018,5130239,270,Highland,Ardnamurchan High School,Secondary,trend,Teacher Numbers (FTE),15.6,
2018,5130239,270,Highland,Ardnamurchan High School,Secondary,trend,Pupil Teacher Ratio,7.3,
2018,5130239,270,Highland,Ardnamurchan High School,Secondary,trend,Average Class,0,
2017,5130239,270,Highland,Ardnamurchan High School,Secondary,trend,Pupil Numbers,107,
2017,5130239,270,Highland,Ardnamurchan High School,Secondary,trend,Teacher Numbers (FTE),15.6,
2017,5130239,270,Highland,Ardnamurchan High School,Secondary,trend,Pupil Teacher Ratio,6.9,
2017,5130239,270,Highland,Ardnamurchan High School,Secondary,trend,Average Class,0,
2016,5130239,270,Highland,Ardnamurchan High School,Secondary,trend,Pupil Numbers,99,
2016,5130239,270,Highland,Ardnamurchan High School,Secondary,trend,Teacher Numbers (FTE),16.2,
2016,5130239,270,Highland,Ardnamurchan High School,Secondary,trend,Pupil Teacher Ratio,6.1,
2016,5130239,270,Highland,Ardnamurchan High School,Secondary,trend,Average Class,0,
2015,5130239,270,Highland,Ardnamurchan High School,Secondary,trend,Pupil Numbers,90,
2015,5130239,270,Highland,Ardnamurchan High School,Secondary,trend,Teacher Numbers (FTE),16.6,
2015,5130239,270,Highland,Ardnamurchan High School,Secondary,trend,Pupil Teacher Ratio,5.4,
2015,5130239,270,Highland,Ardnamurchan High School,Secondary,trend,Average Class,0,
2014,5130239,270,Highland,Ardnamurchan High School,Secondary,trend,Pupil Numbers,102,
2014,5130239,270,Highland,Ardnamurchan High School,Secondary,trend,Teacher Numbers (FTE),17.5,
2014,5130239,270,Highland,Ardnamurchan High School,Secondary,trend,Pupil Teacher Ratio,5.8,
2014,5130239,270,Highland,Ardnamurchan High School,Secondary,trend,Average Class,0,
2013,5130239,270,Highland,Ardnamurchan High School,Secondary,trend,Pupil Numbers,108,
2013,5130239,270,Highland,Ardnamurchan High School,Secondary,trend,Teacher Numbers (FTE),15.8,
2013,5130239,270,Highland,Ardnamurchan High School,Secondary,trend,Pupil Teacher Ratio,6.8,
2013,5130239,270,Highland,Ardnamurchan High School,Secondary,trend,Average Class,0,
