year,seed_code,la_code,la_name,school_name,school_type,measure_category,measure,value,chart_label
2021,5142431,270,Highland,Kilchuimen Academy,Secondary,trend,Pupil Numbers,61,
2021,5142431,270,Highland,Kilchuimen Academy,Secondary,trend,Teacher Numbers (FTE),9.7,
2021,5142431,270,Highland,Kilchuimen Academy,Secondary,trend,Pupil Teacher Ratio,6.3,
2021,5142431,270,Highland,Kilchuimen Academy,Secondary,trend,Average Class,0,
2022,5142431,270,Highland,Kilchuimen Academy,Secondary,trend,Pupil Numbers,54,
2022,5142431,270,Highland,Kilchuimen Academy,Secondary,trend,Teacher Numbers (FTE),10.3,
2022,5142431,270,Highland,Kilchuimen Academy,Secondary,trend,Pupil Teacher Ratio,5.2,
2022,5142431,270,Highland,Kilchuimen Academy,Secondary,trend,Average Class,0,
2022,5142431,270,Highland,Kilchuimen Academy,Secondary,sex,Female,40-50%,
2022,5142431,270,Highland,Kilchuimen Academy,Secondary,sex,Male,50-60%,
2022,5142431,270,Highland,Kilchuimen Academy,Secondary,stage,S1,c,c
2022,5142431,270,Highland,Kilchuimen Academy,Secondary,stage,S2,16.7%,
2022,5142431,270,Highland,Kilchuimen Academy,Secondary,stage,S3,11.1%,
2022,5142431,270,Highland,Kilchuimen Academy,Secondary,stage,S4,25.9%,
2022,5142431,270,Highland,Kilchuimen Academy,Secondary,stage,S5,20.4%,
2022,5142431,270,Highland,Kilchuimen Academy,Secondary,stage,S6,18.5%,
2022,5142431,270,Highland,Kilchuimen Academy,Secondary,additional_support_needs,ASN,60-70%,
2022,5142431,270,Highland,Kilchuimen Academy,Secondary,additional_support_needs,No ASN,30-40%,
2022,5142431,270,Highland,Kilchuimen Academy,Secondary,english_additional_language,EAL,0-10%,
2022,5142431,270,Highland,Kilchuimen Academy,Secondary,english_additional_language,No EAL,90+%,
2022,5142431,270,Highland,Kilchuimen Academy,Secondary,deprivation,SIMD Unknown,0-10%,
2022,5142431,270,Highland,Kilchuimen Academy,Secondary,deprivation,SIMD Q1,0-10%,
2022,5142431,270,Highland,Kilchuimen Academy,Secondary,deprivation,SIMD Q2,0-10%,
2022,5142431,270,Highland,Kilchuimen Academy,Secondary,deprivation,SIMD Q3,20-30%,
2022,5142431,270,Highland,Kilchuimen Academy,Secondary,deprivation,SIMD Q4,70-80%,
2022,5142431,270,Highland,Kilchuimen Academy,Secondary,deprivation,SIMD Q5,0-10%,
2022,5142431,270,Highland,Kilchuimen Academy,Secondary,ethnicity,Ethnicity Not Known,0-10%,
2022,5142431,270,Highland,Kilchuimen Academy,Secondary,ethnicity,Ethnic Minority,0-10%,
2022,5142431,270,Highland,Kilchuimen Academy,Secondary,ethnicity,White UK,90+%,
2022,5142431,270,Highland,Kilchuimen Academy,Secondary,ethnicity,White Other,0-10%,
2022,5142431,270,Highland,Kilchuimen Academy,Secondary,urban_rural,Urban Rural Not Known,0-10%,
2022,5142431,270,Highland,Kilchuimen Academy,Secondary,urban_rural,Rural,90+%,
2022,5142431,270,Highland,Kilchuimen Academy,Secondary,urban_rural,Small Town,0-10%,
2022,5142431,270,Highland,Kilchuimen Academy,Secondary,urban_rural,Urban,0-10%,
2022,5142431,270,Highland,Kilchuimen Academy,Secondary,gaelic,Taught in Gaelic,0-10%,
2022,5142431,270,Highland,Kilchuimen Academy,Secondary,gaelic,Not Taught in Gaelic,90+%,
2022,5142431,270,Highland,Kilchuimen Academy,Secondary,free_school_meals,FSM,0-10%,
2022,5142431,270,Highland,Kilchuimen Academy,Secondary,free_school_meals,No FSM,90+%,
2020,5142431,270,Highland,Kilchuimen Academy,Secondary,trend,Pupil Numbers,63,
2020,5142431,270,Highland,Kilchuimen Academy,Secondary,trend,Teacher Numbers (FTE),9.5,
2020,5142431,270,Highland,Kilchuimen Academy,Secondary,trend,Pupil Teacher Ratio,6.6,
2020,5142431,270,Highland,Kilchuimen Academy,Secondary,trend,Average Class,0,
2018,5142431,270,Highland,Kilchuimen Academy,Secondary,trend,Pupil Numbers,52,
2018,5142431,270,Highland,Kilchuimen Academy,Secondary,trend,Teacher Numbers (FTE),11.3,
2018,5142431,270,Highland,Kilchuimen Academy,Secondary,trend,Pupil Teacher Ratio,4.6,
2018,5142431,270,Highland,Kilchuimen Academy,Secondary,trend,Average Class,0,
2017,5142431,270,Highland,Kilchuimen Academy,Secondary,trend,Pupil Numbers,51,
2017,5142431,270,Highland,Kilchuimen Academy,Secondary,trend,Teacher Numbers (FTE),13.3,
