year,seed_code,la_code,la_name,school_name,school_type,measure_category,measure,value,chart_label
2021,5119138,270,Highland,Dingwall Academy,Secondary,trend,Pupil Numbers,"1,045",
2021,5119138,270,Highland,Dingwall Academy,Secondary,trend,Teacher Numbers (FTE),82.9,
2021,5119138,270,Highland,Dingwall Academy,Secondary,trend,Pupil Teacher Ratio,12.6,
2021,5119138,270,Highland,Dingwall Academy,Secondary,trend,Average Class,0,
2022,5119138,270,Highland,Dingwall Academy,Secondary,trend,Pupil Numbers,"1,019",
2022,5119138,270,Highland,Dingwall Academy,Secondary,trend,Teacher Numbers (FTE),88.2,
2022,5119138,270,Highland,Dingwall Academy,Secondary,trend,Pupil Teacher Ratio,11.6,
2022,5119138,270,Highland,Dingwall Academy,Secondary,trend,Average Class,0,
2022,5119138,270,Highland,Dingwall Academy,Secondary,sex,Female,40-50%,
2022,5119138,270,Highland,Dingwall Academy,Secondary,sex,Male,50-60%,
2022,5119138,270,Highland,Dingwall Academy,Secondary,stage,S1,18.4%,
2022,5119138,270,Highland,Dingwall Academy,Secondary,stage,S2,18.6%,
2022,5119138,270,Highland,Dingwall Academy,Secondary,stage,S3,19.4%,
2022,5119138,270,Highland,Dingwall Academy,Secondary,stage,S4,19%,
2022,5119138,270,Highland,Dingwall Academy,Secondary,stage,S5,15.6%,
2022,5119138,270,Highland,Dingwall Academy,Secondary,stage,S6,8.8%,
2022,5119138,270,Highland,Dingwall Academy,Secondary,additional_support_needs,ASN,40-50%,
2022,5119138,270,Highland,Dingwall Academy,Secondary,additional_support_needs,No ASN,50-60%,
2022,5119138,270,Highland,Dingwall Academy,Secondary,english_additional_language,EAL,0-10%,
2022,5119138,270,Highland,Dingwall Academy,Secondary,english_additional_language,No EAL,90+%,
2022,5119138,270,Highland,Dingwall Academy,Secondary,deprivation,SIMD Unknown,0-10%,
2022,5119138,270,Highland,Dingwall Academy,Secondary,deprivation,SIMD Q1,0-10%,
2022,5119138,270,Highland,Dingwall Academy,Secondary,deprivation,SIMD Q2,20-30%,
2022,5119138,270,Highland,Dingwall Academy,Secondary,deprivation,SIMD Q3,40-50%,
2022,5119138,270,Highland,Dingwall Academy,Secondary,deprivation,SIMD Q4,20-30%,
2022,5119138,270,Highland,Dingwall Academy,Secondary,deprivation,SIMD Q5,0-10%,
2022,5119138,270,Highland,Dingwall Academy,Secondary,ethnicity,Ethnicity Not Known,0-10%,
2022,5119138,270,Highland,Dingwall Academy,Secondary,ethnicity,Ethnic Minority,0-10%,
2022,5119138,270,Highland,Dingwall Academy,Secondary,ethnicity,White UK,80-90%,
2022,5119138,270,Highland,Dingwall Academy,Secondary,ethnicity,White Other,0-10%,
2022,5119138,270,Highland,Dingwall Academy,Secondary,urban_rural,Urban Rural Not Known,0-10%,
2022,5119138,270,Highland,Dingwall Academy,Secondary,urban_rural,Rural,50-60%,
2022,5119138,270,Highland,Dingwall Academy,Secondary,urban_rural,Small Town,40-50%,
2022,5119138,270,Highland,Dingwall Academy,Secondary,urban_rural,Urban,0-10%,
2022,5119138,270,Highland,Dingwall Academy,Secondary,gaelic,Taught in Gaelic,0-10%,
2022,5119138,270,Highland,Dingwall Academy,Secondary,gaelic,Not Taught in Gaelic,90+%,
2022,5119138,270,Highland,Dingwall Academy,Secondary,free_school_meals,FSM,0-10%,
2022,5119138,270,Highland,Dingwall Academy,Secondary,free_school_meals,No FSM,90+%,
2020,5119138,270,Highland,Dingwall Academy,Secondary,trend,Pupil Numbers,"1,035",
2020,5119138,270,Highland,Dingwall Academy,Secondary,trend,Teacher Numbers (FTE),83,
2020,5119138,270,Highland,Dingwall Academy,Secondary,trend,Pupil Teacher Ratio,12.5,
2020,5119138,270,Highland,Dingwall Academy,Secondary,trend,Average Class,0,
2018,5119138,270,Highland,Dingwall Academy,Secondary,trend,Pupil Numbers,"1,052",
2018,5119138,270,Highland,Dingwall Academy,Secondary,trend,Teacher Numbers (FTE),85.1,
2018,5119138,270,Highland,Dingwall Academy,Secondary,trend,Pupil Teacher Ratio,12.4,
2018,5119138,270,Highland,Dingwall Academy,Secondary,trend,Average Class,0,
2017,5119138,270,Highland,Dingwall Academy,Secondary,trend,Pupil Numbers,"1,044",
2017,5119138,270,Highland,Dingwall Academy,Secondary,trend,Teacher Numbers (FTE),85.4,
2017,5119138,270,Highland,Dingwall Academy,Secondary,trend,Pupil Teacher Ratio,12.2,
2017,5119138,270,Highland,Dingwall Academy,Secondary,trend,Average Class,0,
2016,5119138,270,Highland,Dingwall Academy,Secondary,trend,Pupil Numbers,"1,052",
2016,5119138,270,Highland,Dingwall Academy,Secondary,trend,Teacher Numbers (FTE),84.2,
2016,5119138,270,Highland,Dingwall Academy,Secondary,trend,Pupil Teacher Ratio,12.5,
2016,5119138,270,Highland,Dingwall Academy,Secondary,trend,Average Class,0,
2015,5119138,270,Highland,Dingwall Academy,Secondary,trend,Pupil Numbers,"1,092",
2015,5119138,270,Highland,Dingwall Academy,Secondary,trend,Teacher Numbers (FTE),85.3,
2015,5119138,270,Highland,Dingwall Academy,Secondary,trend,Pupil Teacher Ratio,12.8,
2015,5119138,270,Highland,Dingwall Academy,Secondary,trend,Average Class,0,
2014,5119138,270,Highland,Dingwall Academy,Secondary,trend,Pupil Numbers,"1,134",
2014,5119138,270,Highland,Dingwall Academy,Secondary,trend,Teacher Numbers (FTE),85.1,
2014,5119138,270,Highland,Dingwall Academy,Secondary,trend,Pupil Teacher Ratio,13.3,
2014,5119138,270,Highland,Dingwall Academy,Secondary,trend,Average Class,0,
2013,5119138,270,Highland,Dingwall Academy,Secondary,trend,Pupil Numbers,"1,128",
2013,5119138,270,Highland,Dingwall Academy,Secondary,trend,Teacher Numbers (FTE),88.8,
2013,5119138,270,Highland,Dingwall Academy,Secondary,trend,Pupil Teacher Ratio,12.7,
2013,5119138,270,Highland,Dingwall Academy,Secondary,trend,Average Class,0,
2012,5119138,270,Highland,Dingwall Academy,Secondary,trend,Pupil Numbers,"1,146",
2012,5119138,270,Highland,Dingwall Academy,Secondary,trend,Teacher Numbers (FTE),87.4,
2012,5119138,270,Highland,Dingwall Academy,Secondary,trend,Pupil Teacher Ratio,13.1,
2012,5119138,270,Highland,Dingwall Academy,Secondary,trend,Average Class,0,
2011,5119138,270,Highland,Dingwall Academy,Secondary,trend,Pupil Numbers,"1,122",
2011,5119138,270,Highland,Dingwall Academy,Secondary,trend,Teacher Numbers (FTE),83.1,
2011,5119138,270,Highland,Dingwall Academy,Secondary,trend,Pupil Teacher Ratio,13.5,
2011,5119138,270,Highland,Dingwall Academy,Secondary,trend,Average Class,0,
2010,5119138,270,Highland,Dingwall Academy,Secondary,trend,Pupil Numbers,"1,061",
2010,5119138,270,Highland,Dingwall Academy,Secondary,trend,Teacher Numbers (FTE),92,
2010,5119138,270,Highland,Dingwall Academy,Secondary,trend,Pupil Teacher Ratio,11.5,
2010,5119138,270,Highland,Dingwall Academy,Secondary,trend,Average Class,0,
2009,5119138,270,Highland,Dingwall Academy,Secondary,trend,Pupil Numbers,"1,001",
2009,5119138,270,Highland,Dingwall Academy,Secondary,trend,Teacher Numbers (FTE),93.3,
2009,5119138,270,Highland,Dingwall Academy,Secondary,trend,Pupil Teacher Ratio,10.7,
2009,5119138,270,Highland,Dingwall Academy,Secondary,trend,Average Class,0,
2019,5119138,270,Highland,Dingwall Academy,Secondary,trend,Pupil Numbers,"1,032",
2019,5119138,270,Highland,Dingwall Academy,Secondary,trend,Teacher Numbers (FTE),84.1,
2019,5119138,270,Highland,Dingwall Academy,Secondary,trend,Pupil Teacher Ratio,12.3,
2019,5119138,270,Highland,Dingwall Academy,Secondary,trend,Average Class,0,
