year,seed_code,la_code,la_name,school_name,school_type,measure_category,measure,value,chart_label
2021,5109531,270,Highland,Golspie High School,Secondary,trend,Pupil Numbers,246,
2021,5109531,270,Highland,Golspie High School,Secondary,trend,Teacher Numbers (FTE),25.4,
2021,5109531,270,Highland,Golspie High School,Secondary,trend,Pupil Teacher Ratio,9.7,
2021,5109531,270,Highland,Golspie High School,Secondary,trend,Average Class,0,
2022,5109531,270,Highland,Golspie High School,Secondary,trend,Pupil Numbers,263,
2022,5109531,270,Highland,Golspie High School,Secondary,trend,Teacher Numbers (FTE),26.9,
2022,5109531,270,Highland,Golspie High School,Secondary,trend,Pupil Teacher Ratio,9.8,
2022,5109531,270,Highland,Golspie High School,Secondary,trend,Average Class,0,
2022,5109531,270,Highland,Golspie High School,Secondary,sex,Female,50-60%,
2022,5109531,270,Highland,Golspie High School,Secondary,sex,Male,40-50%,
2022,5109531,270,Highland,Golspie High School,Secondary,stage,S1,19%,
2022,5109531,270,Highland,Golspie High School,Secondary,stage,S2,20.2%,
2022,5109531,270,Highland,Golspie High School,Secondary,stage,S3,18.6%,
2022,5109531,270,Highland,Golspie High School,Secondary,stage,S4,17.9%,
2022,5109531,270,Highland,Golspie High School,Secondary,stage,S5,13.7%,
2022,5109531,270,Highland,Golspie High School,Secondary,stage,S6,10.6%,
2022,5109531,270,Highland,Golspie High School,Secondary,additional_support_needs,ASN,50-60%,
2022,5109531,270,Highland,Golspie High School,Secondary,additional_support_needs,No ASN,40-50%,
2022,5109531,270,Highland,Golspie High School,Secondary,english_additional_language,EAL,0-10%,
2022,5109531,270,Highland,Golspie High School,Secondary,english_additional_language,No EAL,90+%,
2022,5109531,270,Highland,Golspie High School,Secondary,deprivation,SIMD Unknown,0-10%,
2022,5109531,270,Highland,Golspie High School,Secondary,deprivation,SIMD Q1,0-10%,
2022,5109531,270,Highland,Golspie High School,Secondary,deprivation,SIMD Q2,40-50%,
2022,5109531,270,Highland,Golspie High School,Secondary,deprivation,SIMD Q3,50-60%,
