year,seed_code,la_code,la_name,school_name,school_type,measure_category,measure,value,chart_label
2021,5109434,270,Highland,Dornoch Academy,Secondary,trend,Pupil Numbers,192,
2021,5109434,270,Highland,Dornoch Academy,Secondary,trend,Teacher Numbers (FTE),23.9,
2021,5109434,270,Highland,Dornoch Academy,Secondary,trend,Pupil Teacher Ratio,8,
2021,5109434,270,Highland,Dornoch Academy,Secondary,trend,Average Class,0,
2022,5109434,270,Highland,Dornoch Academy,Secondary,trend,Pupil Numbers,194,
2022,5109434,270,Highland,Dornoch Academy,Secondary,trend,Teacher Numbers (FTE),23.2,
2022,5109434,270,Highland,Dornoch Academy,Secondary,trend,Pupil Teacher Ratio,8.4,
2022,5109434,270,Highland,Dornoch Academy,Secondary,trend,Average Class,0,
2022,5109434,270,Highland,Dornoch Academy,Secondary,sex,Female,50-60%,
2022,5109434,270,Highland,Dornoch Academy,Secondary,sex,Male,40-50%,
2022,5109434,270,Highland,Dornoch Academy,Secondary,stage,S1,18.6%,
2022,5109434,270,Highland,Dornoch Academy,Secondary,stage,S2,17.5%,
2022,5109434,270,Highland,Dornoch Academy,Secondary,stage,S3,22.7%,
2022,5109434,270,Highland,Dornoch Academy,Secondary,stage,S4,15.5%,
2022,5109434,270,Highland,Dornoch Academy,Secondary,stage,S5,17.5%,
2022,5109434,270,Highland,Dornoch Academy,Secondary,stage,S6,8.2%,
2022,5109434,270,Highland,Dornoch Academy,Secondary,additional_support_needs,ASN,40-50%,
2022,5109434,270,Highland,Dornoch Academy,Secondary,additional_support_needs,No ASN,50-60%,
2022,5109434,270,Highland,Dornoch Academy,Secondary,english_additional_language,EAL,0-10%,
2022,5109434,270,Highland,Dornoch Academy,Secondary,english_additional_language,No EAL,90+%,
2022,5109434,270,Highland,Dornoch Academy,Secondary,deprivation,SIMD Unknown,0-10%,
2022,5109434,270,Highland,Dornoch Academy,Secondary,deprivation,SIMD Q1,0-10%,
2022,5109434,270,Highland,Dornoch Academy,Secondary,deprivation,SIMD Q2,0-10%,
2022,5109434,270,Highland,Dornoch Academy,Secondary,deprivation,SIMD Q3,50-60%,
2022,5109434,270,Highland,Dornoch Academy,Secondary,deprivation,SIMD Q4,40-50%,
2022,5109434,270,Highland,Dornoch Academy,Secondary,deprivation,SIMD Q5,0-10%,
2022,5109434,270,Highland,Dornoch Academy,Secondary,ethnicity,Ethnicity Not Known,0-10%,
2022,5109434,270,Highland,Dornoch Academy,Secondary,ethnicity,Ethnic Minority,0-10%,
2022,5109434,270,Highland,Dornoch Academy,Secondary,ethnicity,White UK,90+%,
2022,5109434,270,Highland,Dornoch Academy,Secondary,ethnicity,White Other,0-10%,
2022,5109434,270,Highland,Dornoch Academy,Secondary,urban_rural,Urban Rural Not Known,0-10%,
2022,5109434,270,Highland,Dornoch Academy,Secondary,urban_rural,Rural,90+%,
2022,5109434,270,Highland,Dornoch Academy,Secondary,urban_rural,Small Town,0-10%,
2022,5109434,270,Highland,Dornoch Academy,Secondary,urban_rural,Urban,0-10%,
2022,5109434,270,Highland,Dornoch Academy,Secondary,gaelic,Taught in Gaelic,0-10%,
2022,5109434,270,Highland,Dornoch Academy,Secondary,gaelic,Not Taught in Gaelic,90+%,
2022,5109434,270,Highland,Dornoch Academy,Secondary,free_school_meals,FSM,0-10%,
2022,5109434,270,Highland,Dornoch Academy,Secondary,free_school_meals,No FSM,90+%,
2020,5109434,270,Highland,Dornoch Academy,Secondary,trend,Pupil Numbers,192,
2020,5109434,270,Highland,Dornoch Academy,Secondary,trend,Teacher Numbers (FTE),21.9,
2020,5109434,270,Highland,Dornoch Academy,Secondary,trend,Pupil Teacher Ratio,8.8,
2020,5109434,270,Highland,Dornoch Academy,Secondary,trend,Average Class,0,
2018,5109434,270,Highland,Dornoch Academy,Secondary,trend,Pupil Numbers,183,
2018,5109434,270,Highland,Dornoch Academy,Secondary,trend,Teacher Numbers (FTE),23.7,
2018,5109434,270,Highland,Dornoch Academy,Secondary,trend,Pupil Teacher Ratio,7.7,
2018,5109434,270,Highland,Dornoch Academy,Secondary,trend,Average Class,0,
2017,5109434,270,Highland,Dornoch Academy,Secondary,trend,Pupil Numbers,206,
2017,5109434,270,Highland,Dornoch Academy,Secondary,trend,Teacher Numbers (FTE),26,
2017,5109434,270,Highland,Dornoch Academy,Secondary,trend,Pupil Teacher Ratio,7.9,
2017,5109434,270,Highland,Dornoch Academy,Secondary,trend,Average Class,0,
2016,5109434,270,Highland,Dornoch Academy,Secondary,trend,Pupil Numbers,222,
2016,5109434,270,Highland,Dornoch Academy,Secondary,trend,Teacher Numbers (FTE),23,
2016,5109434,270,Highland,Dornoch Academy,Secondary,trend,Pupil Teacher Ratio,9.7,
2016,5109434,270,Highland,Dornoch Academy,Secondary,trend,Average Class,0,
2015,5109434,270,Highland,Dornoch Academy,Secondary,trend,Pupil Numbers,231,
2015,5109434,270,Highland,Dornoch Academy,Secondary,trend,Teacher Numbers (FTE),24.6,
2015,5109434,270,Highland,Dornoch Academy,Secondary,trend,Pupil Teacher Ratio,9.4,
2015,5109434,270,Highland,Dornoch Academy,Secondary,trend,Average Class,0,
2014,5109434,270,Highland,Dornoch Academy,Secondary,trend,Pupil Numbers,255,
2014,5109434,270,Highland,Dornoch Academy,Secondary,trend,Teacher Numbers (FTE),23.6,
2014,5109434,270,Highland,Dornoch Academy,Secondary,trend,Pupil Teacher Ratio,10.8,
2014,5109434,270,Highland,Dornoch Academy,Secondary,trend,Average Class,0,
2013,5109434,270,Highland,Dornoch Academy,Secondary,trend,Pupil Numbers,274,
2013,5109434,270,Highland,Dornoch Academy,Secondary,trend,Teacher Numbers (FTE),24,
2013,5109434,270,Highland,Dornoch Academy,Secondary,trend,Pupil Teacher Ratio,11.4,
2013,5109434,270,Highland,Dornoch Academy,Secondary,trend,Average Class,0,
2012,5109434,270,Highland,Dornoch Academy,Secondary,trend,Pupil Numbers,287,
2012,5109434,270,Highland,Dornoch Academy,Secondary,trend,Teacher Numbers (FTE),25.6,
2012,5109434,270,Highland,Dornoch Academy,Secondary,trend,Pupil Teacher Ratio,11.2,
2012,5109434,270,Highland,Dornoch Academy,Secondary,trend,Average Class,0,
2011,5109434,270,Highland,Dornoch Academy,Secondary,trend,Pupil Numbers,297,
2011,5109434,270,Highland,Dornoch Academy,Secondary,trend,Teacher Numbers (FTE),25.2,
2011,5109434,270,Highland,Dornoch Academy,Secondary,trend,Pupil Teacher Ratio,11.8,
2011,5109434,270,Highland,Dornoch Academy,Secondary,trend,Average Class,0,
2010,5109434,270,Highland,Dornoch Academy,Secondary,trend,Pupil Numbers,293,
2010,5109434,270,Highland,Dornoch Academy,Secondary,trend,Teacher Numbers (FTE),24.4,
