year,seed_code,la_code,la_name,school_name,school_type,measure_category,measure,value,chart_label
2021,5110432,270,Highland,Farr High School,Secondary,trend,Pupil Numbers,69,
2021,5110432,270,Highland,Farr High School,Secondary,trend,Teacher Numbers (FTE),13.5,
2021,5110432,270,Highland,Farr High School,Secondary,trend,Pupil Teacher Ratio,5.1,
2021,5110432,270,Highland,Farr High School,Secondary,trend,Average Class,0,
2022,5110432,270,Highland,Farr High School,Secondary,trend,Pupil Numbers,71,
2022,5110432,270,Highland,Farr High School,Secondary,trend,Teacher Numbers (FTE),13.3,
2022,5110432,270,Highland,Farr High School,Secondary,trend,Pupil Teacher Ratio,5.4,
2022,5110432,270,Highland,Farr High School,Secondary,trend,Average Class,0,
2022,5110432,270,Highland,Farr High School,Secondary,sex,Female,40-50%,
2022,5110432,270,Highland,Farr High School,Secondary,sex,Male,50-60%,
2022,5110432,270,Highland,Farr High School,Secondary,stage,S1,16.9%,
2022,5110432,270,Highland,Farr High School,Secondary,stage,S2,9.9%,
2022,5110432,270,Highland,Farr High School,Secondary,stage,S3,8.5%,
2022,5110432,270,Highland,Farr High School,Secondary,stage,S4,29.6%,
2022,5110432,270,Highland,Farr High School,Secondary,stage,S5,22.5%,
2022,5110432,270,Highland,Farr High School,Secondary,stage,S6,12.7%,
2022,5110432,270,Highland,Farr High School,Secondary,additional_support_needs,ASN,40-50%,
2022,5110432,270,Highland,Farr High School,Secondary,additional_support_needs,No ASN,50-60%,
2022,5110432,270,Highland,Farr High School,Secondary,english_additional_language,EAL,0-10%,
2022,5110432,270,Highland,Farr High School,Secondary,english_additional_language,No EAL,90+%,
2022,5110432,270,Highland,Farr High School,Secondary,deprivation,SIMD Unknown,0-10%,
2022,5110432,270,Highland,Farr High School,Secondary,deprivation,SIMD Q1,0-10%,
2022,5110432,270,Highland,Farr High School,Secondary,deprivation,SIMD Q2,0-10%,
2022,5110432,270,Highland,Farr High School,Secondary,deprivation,SIMD Q3,90+%,
2022,5110432,270,Highland,Farr High School,Secondary,deprivation,SIMD Q4,0-10%,
2022,5110432,270,Highland,Farr High School,Secondary,deprivation,SIMD Q5,0-10%,
2022,5110432,270,Highland,Farr High School,Secondary,ethnicity,Ethnicity Not Known,0-10%,
2022,5110432,270,Highland,Farr High School,Secondary,ethnicity,Ethnic Minority,0-10%,
2022,5110432,270,Highland,Farr High School,Secondary,ethnicity,White UK,90+%,
2022,5110432,270,Highland,Farr High School,Secondary,ethnicity,White Other,0-10%,
2022,5110432,270,Highland,Farr High School,Secondary,urban_rural,Urban Rural Not Known,0-10%,
2022,5110432,270,Highland,Farr High School,Secondary,urban_rural,Rural,90+%,
2022,5110432,270,Highland,Farr High School,Secondary,urban_rural,Small Town,0-10%,
2022,5110432,270,Highland,Farr High School,Secondary,urban_rural,Urban,0-10%,
2022,5110432,270,Highland,Farr High School,Secondary,gaelic,Taught in Gaelic,30-40%,
2022,5110432,270,Highland,Farr High School,Secondary,gaelic,Not Taught in Gaelic,60-70%,
2022,5110432,270,Highland,Farr High School,Secondary,free_school_meals,FSM,0-10%,
2022,5110432,270,Highland,Farr High School,Secondary,free_school_meals,No FSM,90+%,
2020,5110432,270,Highland,Farr High School,Secondary,trend,Pupil Numbers,74,
2020,5110432,270,Highland,Farr High School,Secondary,trend,Teacher Numbers (FTE),13.7,
2020,5110432,270,Highland,Farr High School,Secondary,trend,Pupil Teacher Ratio,5.4,
2020,5110432,270,Highland,Farr High School,Secondary,trend,Average Class,0,
2018,5110432,270,Highland,Farr High School,Secondary,trend,Pupil Numbers,86,
2018,5110432,270,Highland,Farr High School,Secondary,trend,Teacher Numbers (FTE),13.4,
2018,5110432,270,Highland,Farr High School,Secondary,trend,Pupil Teacher Ratio,6.4,
2018,5110432,270,Highland,Farr High School,Secondary,trend,Average Class,0,
2017,5110432,270,Highland,Farr High School,Secondary,trend,Pupil Numbers,76,
2017,5110432,270,Highland,Farr High School,Secondary,trend,Teacher Numbers (FTE),13.8,
2017,5110432,270,Highland,Farr High School,Secondary,trend,Pupil Teacher Ratio,5.5,
2017,5110432,270,Highland,Farr High School,Secondary,trend,Average Class,0,
2016,5110432,270,Highland,Farr High School,Secondary,trend,Pupil Numbers,72,
2016,5110432,270,Highland,Farr High School,Secondary,trend,Teacher Numbers (FTE),13.2,
2016,5110432,270,Highland,Farr High School,Secondary,trend,Pupil Teacher Ratio,5.5,
2016,5110432,270,Highland,Farr High School,Secondary,trend,Average Class,0,
2015,5110432,270,Highland,Farr High School,Secondary,trend,Pupil Numbers,68,
2015,5110432,270,Highland,Farr High School,Secondary,trend,Teacher Numbers (FTE),12.1,
2015,5110432,270,Highland,Farr High School,Secondary,trend,Pupil Teacher Ratio,5.6,
2015,5110432,270,Highland,Farr High School,Secondary,trend,Average Class,0,
2014,5110432,270,Highland,Farr High School,Secondary,trend,Pupil Numbers,67,
2014,5110432,270,Highland,Farr High School,Secondary,trend,Teacher Numbers (FTE),12.9,
2014,5110432,270,Highland,Farr High School,Secondary,trend,Pupil Teacher Ratio,5.2,
2014,5110432,270,Highland,Farr High School,Secondary,trend,Average Class,0,
2013,5110432,270,Highland,Farr High School,Secondary,trend,Pupil Numbers,71,
2013,5110432,270,Highland,Farr High School,Secondary,trend,Teacher Numbers (FTE),13.1,
2013,5110432,270,Highland,Farr High School,Secondary,trend,Pupil Teacher Ratio,5.4,
2013,5110432,270,Highland,Farr High School,Secondary,trend,Average Class,0,
2012,5110432,270,Highland,Farr High School,Secondary,trend,Pupil Numbers,83,
2012,5110432,270,Highland,Farr High School,Secondary,trend,Teacher Numbers (FTE),13.2,
2012,5110432,270,Highland,Farr High School,Secondary,trend,Pupil Teacher Ratio,6.3,
2012,5110432,270,Highland,Farr High School,Secondary,trend,Average Class,0,
2011,5110432,270,Highland,Farr High School,Secondary,trend,Pupil Numbers,86,
2011,5110432,270,Highland,Farr High School,Secondary,trend,Teacher Numbers (FTE),15,
2011,5110432,270,Highland,Farr High School,Secondary,trend,Pupil Teacher Ratio,5.7,
2011,5110432,270,Highland,Farr High School,Secondary,trend,Average Class,0,
2010,5110432,270,Highland,Farr High School,Secondary,trend,Pupil Numbers,93,
2010,5110432,270,Highland,Farr High School,Secondary,trend,Teacher Numbers (FTE),13.8,
2010,5110432,270,Highland,Farr High School,Secondary,trend,Pupil Teacher Ratio,6.8,
2010,5110432,270,Highland,Farr High School,Secondary,trend,Average Class,0,
2009,5110432,270,Highland,Farr High School,Secondary,trend,Pupil Numbers,95,
2009,5110432,270,Highland,Farr High School,Secondary,trend,Teacher Numbers (FTE),14,
2009,5110432,270,Highland,Farr High School,Secondary,trend,Pupil Teacher Ratio,6.8,
2009,5110432,270,Highland,Farr High School,Secondary,trend,Average Class,0,
2019,5110432,270,Highland,Farr High School,Secondary,trend,Pupil Numbers,88,
2019,5110432,270,Highland,Farr High School,Secondary,trend,Teacher Numbers (FTE),12.3,
2019,5110432,270,Highland,Farr High School,Secondary,trend,Pupil Teacher Ratio,7.1,
2019,5110432,270,Highland,Farr High School,Secondary,trend,Average Class,0,
