year,seed_code,la_code,la_name,school_name,school_type,measure_category,measure,value,chart_label
2021,5119839,270,Highland,Tain Royal Academy,Secondary,trend,Pupil Numbers,511,
2021,5119839,270,Highland,Tain Royal Academy,Secondary,trend,Teacher Numbers (FTE),40.4,
2021,5119839,270,Highland,Tain Royal Academy,Secondary,trend,Pupil Teacher Ratio,12.6,
2021,5119839,270,Highland,Tain Royal Academy,Secondary,trend,Average Class,0,
2022,5119839,270,Highland,Tain Royal Academy,Secondary,trend,Pupil Numbers,532,
2022,5119839,270,Highland,Tain Royal Academy,Secondary,trend,Teacher Numbers (FTE),41.8,
2022,5119839,270,Highland,Tain Royal Academy,Secondary,trend,Pupil Teacher Ratio,12.7,
2022,5119839,270,Highland,Tain Royal Academy,Secondary,trend,Average Class,0,
2022,5119839,270,Highland,Tain Royal Academy,Secondary,sex,Female,40-50%,
2022,5119839,270,Highland,Tain Royal Academy,Secondary,sex,Male,50-60%,
2022,5119839,270,Highland,Tain Royal Academy,Secondary,stage,S1,17.9%,
2022,5119839,270,Highland,Tain Royal Academy,Secondary,stage,S2,17.3%,
2022,5119839,270,Highland,Tain Royal Academy,Secondary,stage,S3,18%,
2022,5119839,270,Highland,Tain Royal Academy,Secondary,stage,S4,21.6%,
2022,5119839,270,Highland,Tain Royal Academy,Secondary,stage,S5,14.5%,
2022,5119839,270,Highland,Tain Royal Academy,Secondary,stage,S6,10.7%,
2022,5119839,270,Highland,Tain Royal Academy,Secondary,additional_support_needs,ASN,50-60%,
2022,5119839,270,Highland,Tain Royal Academy,Secondary,additional_support_needs,No ASN,40-50%,
2022,5119839,270,Highland,Tain Royal Academy,Secondary,english_additional_language,EAL,0-10%,
2022,5119839,270,Highland,Tain Royal Academy,Secondary,english_additional_language,No EAL,90+%,
2022,5119839,270,Highland,Tain Royal Academy,Secondary,deprivation,SIMD Unknown,0-10%,
2022,5119839,270,Highland,Tain Royal Academy,Secondary,deprivation,SIMD Q1,10-20%,
2022,5119839,270,Highland,Tain Royal Academy,Secondary,deprivation,SIMD Q2,20-30%,
2022,5119839,270,Highland,Tain Royal Academy,Secondary,deprivation,SIMD Q3,60-70%,
2022,5119839,270,Highland,Tain Royal Academy,Secondary,deprivation,SIMD Q4,0-10%,
2022,5119839,270,Highland,Tain Royal Academy,Secondary,deprivation,SIMD Q5,0-10%,
2022,5119839,270,Highland,Tain Royal Academy,Secondary,ethnicity,Ethnicity Not Known,0-10%,
2022,5119839,270,Highland,Tain Royal Academy,Secondary,ethnicity,Ethnic Minority,0-10%,
2022,5119839,270,Highland,Tain Royal Academy,Secondary,ethnicity,White UK,90+%,
2022,5119839,270,Highland,Tain Royal Academy,Secondary,ethnicity,White Other,0-10%,
2022,5119839,270,Highland,Tain Royal Academy,Secondary,urban_rural,Urban Rural Not Known,0-10%,
2022,5119839,270,Highland,Tain Royal Academy,Secondary,urban_rural,Rural,50-60%,
2022,5119839,270,Highland,Tain Royal Academy,Secondary,urban_rural,Small Town,40-50%,
2022,5119839,270,Highland,Tain Royal Academy,Secondary,urban_rural,Urban,0-10%,
2022,5119839,270,Highland,Tain Royal Academy,Secondary,gaelic,Taught in Gaelic,0-10%,
2022,5119839,270,Highland,Tain Royal Academy,Secondary,gaelic,Not Taught in Gaelic,90+%,
2022,5119839,270,Highland,Tain Royal Academy,Secondary,free_school_meals,FSM,10-20%,
2022,5119839,270,Highland,Tain Royal Academy,Secondary,free_school_meals,No FSM,80-90%,
2020,5119839,270,Highland,Tain Royal Academy,Secondary,trend,Pupil Numbers,499,
2020,5119839,270,Highland,Tain Royal Academy,Secondary,trend,Teacher Numbers (FTE),39.9,
2020,5119839,270,Highland,Tain Royal Academy,Secondary,trend,Pupil Teacher Ratio,12.5,
2020,5119839,270,Highland,Tain Royal Academy,Secondary,trend,Average Class,0,
2018,5119839,270,Highland,Tain Royal Academy,Secondary,trend,Pupil Numbers,453,
2018,5119839,270,Highland,Tain Royal Academy,Secondary,trend,Teacher Numbers (FTE),41.1,
2018,5119839,270,Highland,Tain Royal Academy,Secondary,trend,Pupil Teacher Ratio,11,
2018,5119839,270,Highland,Tain Royal Academy,Secondary,trend,Average Class,0,
2017,5119839,270,Highland,Tain Royal Academy,Secondary,trend,Pupil Numbers,458,
2017,5119839,270,Highland,Tain Royal Academy,Secondary,trend,Teacher Numbers (FTE),38.1,
2017,5119839,270,Highland,Tain Royal Academy,Secondary,trend,Pupil Teacher Ratio,12,
2017,5119839,270,Highland,Tain Royal Academy,Secondary,trend,Average Class,0,
2016,5119839,270,Highland,Tain Royal Academy,Secondary,trend,Pupil Numbers,443,
2016,5119839,270,Highland,Tain Royal Academy,Secondary,trend,Teacher Numbers (FTE),36.7,
2016,5119839,270,Highland,Tain Royal Academy,Secondary,trend,Pupil Teacher Ratio,12.1,
2016,5119839,270,Highland,Tain Royal Academy,Secondary,trend,Average Class,0,
2015,5119839,270,Highland,Tain Royal Academy,Secondary,trend,Pupil Numbers,445,
2015,5119839,270,Highland,Tain Royal Academy,Secondary,trend,Teacher Numbers (FTE),40,
2015,5119839,270,Highland,Tain Royal Academy,Secondary,trend,Pupil Teacher Ratio,11.1,
2015,5119839,270,Highland,Tain Royal Academy,Secondary,trend,Average Class,0,
2014,5119839,270,Highland,Tain Royal Academy,Secondary,trend,Pupil Numbers,476,
2014,5119839,270,Highland,Tain Royal Academy,Secondary,trend,Teacher Numbers (FTE),42.3,
2014,5119839,270,Highland,Tain Royal Academy,Secondary,trend,Pupil Teacher Ratio,11.3,
2014,5119839,270,Highland,Tain Royal Academy,Secondary,trend,Average Class,0,
2013,5119839,270,Highland,Tain Royal Academy,Secondary,trend,Pupil Numbers,494,
2013,5119839,270,Highland,Tain Royal Academy,Secondary,trend,Teacher Numbers (FTE),41.4,
2013,5119839,270,Highland,Tain Royal Academy,Secondary,trend,Pupil Teacher Ratio,11.9,
2013,5119839,270,Highland,Tain Royal Academy,Secondary,trend,Average Class,0,
2012,5119839,270,Highland,Tain Royal Academy,Secondary,trend,Pupil Numbers,479,
2012,5119839,270,Highland,Tain Royal Academy,Secondary,trend,Teacher Numbers (FTE),41.6,
2012,5119839,270,Highland,Tain Royal Academy,Secondary,trend,Pupil Teacher Ratio,11.5,
2012,5119839,270,Highland,Tain Royal Academy,Secondary,trend,Average Class,0,
2011,5119839,270,Highland,Tain Royal Academy,Secondary,trend,Pupil Numbers,479,
2011,5119839,270,Highland,Tain Royal Academy,Secondary,trend,Teacher Numbers (FTE),43.6,
2011,5119839,270,Highland,Tain Royal Academy,Secondary,trend,Pupil Teacher Ratio,11,
2011,5119839,270,Highland,Tain Royal Academy,Secondary,trend,Average Class,0,
2010,5119839,270,Highland,Tain Royal Academy,Secondary,trend,Pupil Numbers,520,
2010,5119839,270,Highland,Tain Royal Academy,Secondary,trend,Teacher Numbers (FTE),45.4,
2010,5119839,270,Highland,Tain Royal Academy,Secondary,trend,Pupil Teacher Ratio,11.5,
2010,5119839,270,Highland,Tain Royal Academy,Secondary,trend,Average Class,0,
2009,5119839,270,Highland,Tain Royal Academy,Secondary,trend,Pupil Numbers,544,
2009,5119839,270,Highland,Tain Royal Academy,Secondary,trend,Teacher Numbers (FTE),50,
2009,5119839,270,Highland,Tain Royal Academy,Secondary,trend,Pupil Teacher Ratio,10.9,
2009,5119839,270,Highland,Tain Royal Academy,Secondary,trend,Average Class,0,
2019,5119839,270,Highland,Tain Royal Academy,Secondary,trend,Pupil Numbers,496,
2019,5119839,270,Highland,Tain Royal Academy,Secondary,trend,Teacher Numbers (FTE),38.1,
2019,5119839,270,Highland,Tain Royal Academy,Secondary,trend,Pupil Teacher Ratio,13,
2019,5119839,270,Highland,Tain Royal Academy,Secondary,trend,Average Class,0,
