year,seed_code,la_code,la_name,school_name,school_type,measure_category,measure,value,chart_label
2021,5143837,270,Highland,Charleston Academy,Secondary,trend,Pupil Numbers,738,
2021,5143837,270,Highland,Charleston Academy,Secondary,trend,Teacher Numbers (FTE),67.4,
2021,5143837,270,Highland,Charleston Academy,Secondary,trend,Pupil Teacher Ratio,10.9,
2021,5143837,270,Highland,Charleston Academy,Secondary,trend,Average Class,0,
2022,5143837,270,Highland,Charleston Academy,Secondary,trend,Pupil Numbers,738,
2022,5143837,270,Highland,Charleston Academy,Secondary,trend,Teacher Numbers (FTE),58.1,
2022,5143837,270,Highland,Charleston Academy,Secondary,trend,Pupil Teacher Ratio,12.7,
2022,5143837,270,Highland,Charleston Academy,Secondary,trend,Average Class,0,
2022,5143837,270,Highland,Charleston Academy,Secondary,sex,Female,40-50%,
2022,5143837,270,Highland,Charleston Academy,Secondary,sex,Male,50-60%,
2022,5143837,270,Highland,Charleston Academy,Secondary,stage,S1,19%,
2022,5143837,270,Highland,Charleston Academy,Secondary,stage,S2,17.8%,
2022,5143837,270,Highland,Charleston Academy,Secondary,stage,S3,17.6%,
2022,5143837,270,Highland,Charleston Academy,Secondary,stage,S4,18.7%,
2022,5143837,270,Highland,Charleston Academy,Secondary,stage,S5,16.1%,
2022,5143837,270,Highland,Charleston Academy,Secondary,stage,S6,10.8%,
2022,5143837,270,Highland,Charleston Academy,Secondary,additional_support_needs,ASN,50-60%,
2022,5143837,270,Highland,Charleston Academy,Secondary,additional_support_needs,No ASN,40-50%,
2022,5143837,270,Highland,Charleston Academy,Secondary,english_additional_language,EAL,0-10%,
2022,5143837,270,Highland,Charleston Academy,Secondary,english_additional_language,No EAL,90+%,
2022,5143837,270,Highland,Charleston Academy,Secondary,deprivation,SIMD Unknown,0-10%,
2022,5143837,270,Highland,Charleston Academy,Secondary,deprivation,SIMD Q1,10-20%,
2022,5143837,270,Highland,Charleston Academy,Secondary,deprivation,SIMD Q2,20-30%,
2022,5143837,270,Highland,Charleston Academy,Secondary,deprivation,SIMD Q3,30-40%,
2022,5143837,270,Highland,Charleston Academy,Secondary,deprivation,SIMD Q4,20-30%,
2022,5143837,270,Highland,Charleston Academy,Secondary,deprivation,SIMD Q5,0-10%,
2022,5143837,270,Highland,Charleston Academy,Secondary,ethnicity,Ethnicity Not Known,0-10%,
2022,5143837,270,Highland,Charleston Academy,Secondary,ethnicity,Ethnic Minority,0-10%,
2022,5143837,270,Highland,Charleston Academy,Secondary,ethnicity,White UK,80-90%,
2022,5143837,270,Highland,Charleston Academy,Secondary,ethnicity,White Other,10-20%,
2022,5143837,270,Highland,Charleston Academy,Secondary,urban_rural,Urban Rural Not Known,0-10%,
2022,5143837,270,Highland,Charleston Academy,Secondary,urban_rural,Rural,50-60%,
2022,5143837,270,Highland,Charleston Academy,Secondary,urban_rural,Small Town,0-10%,
2022,5143837,270,Highland,Charleston Academy,Secondary,urban_rural,Urban,40-50%,
2022,5143837,270,Highland,Charleston Academy,Secondary,gaelic,Taught in Gaelic,0-10%,
2022,5143837,270,Highland,Charleston Academy,Secondary,gaelic,Not Taught in Gaelic,90+%,
2022,5143837,270,Highland,Charleston Academy,Secondary,free_school_meals,FSM,0-10%,
2022,5143837,270,Highland,Charleston Academy,Secondary,free_school_meals,No FSM,90+%,
2020,5143837,270,Highland,Charleston Academy,Secondary,trend,Pupil Numbers,769,
2020,5143837,270,Highland,Charleston Academy,Secondary,trend,Teacher Numbers (FTE),59.5,
2020,5143837,270,Highland,Charleston Academy,Secondary,trend,Pupil Teacher Ratio,12.9,
2020,5143837,270,Highland,Charleston Academy,Secondary,trend,Average Class,0,
2018,5143837,270,Highland,Charleston Academy,Secondary,trend,Pupil Numbers,733,
2018,5143837,270,Highland,Charleston Academy,Secondary,trend,Teacher Numbers (FTE),63.7,
2018,5143837,270,Highland,Charleston Academy,Secondary,trend,Pupil Teacher Ratio,11.5,
2018,5143837,270,Highland,Charleston Academy,Secondary,trend,Average Class,0,
2017,5143837,270,Highland,Charleston Academy,Secondary,trend,Pupil Numbers,735,
2017,5143837,270,Highland,Charleston Academy,Secondary,trend,Teacher Numbers (FTE),62.7,
