year,seed_code,la_code,la_name,school_name,school_type,measure_category,measure,value,chart_label
2021,5153239,270,Highland,Kinlochbervie High School,Secondary,trend,Pupil Numbers,38,
2021,5153239,270,Highland,Kinlochbervie High School,Secondary,trend,Teacher Numbers (FTE),7.8,
2021,5153239,270,Highland,Kinlochbervie High School,Secondary,trend,Pupil Teacher Ratio,4.9,
2021,5153239,270,Highland,Kinlochbervie High School,Secondary,trend,Average Class,0,
2022,5153239,270,Highland,Kinlochbervie High School,Secondary,trend,Pupil Numbers,33,
2022,5153239,270,Highland,Kinlochbervie High School,Secondary,trend,Teacher Numbers (FTE),9.8,
2022,5153239,270,Highland,Kinlochbervie High School,Secondary,trend,Pupil Teacher Ratio,3.4,
2022,5153239,270,Highland,Kinlochbervie High School,Secondary,trend,Average Class,0,
2022,5153239,270,Highland,Kinlochbervie High School,Secondary,sex,Female,50-60%,
2022,5153239,270,Highland,Kinlochbervie High School,Secondary,sex,Male,40-50%,
2022,5153239,270,Highland,Kinlochbervie High School,Secondary,stage,S1,18.2%,
2022,5153239,270,Highland,Kinlochbervie High School,Secondary,stage,S2,c,c
2022,5153239,270,Highland,Kinlochbervie High School,Secondary,stage,S3,15.2%,
2022,5153239,270,Highland,Kinlochbervie High School,Secondary,stage,S4,15.2%,
2022,5153239,270,Highland,Kinlochbervie High School,Secondary,stage,S5,27.3%,
2022,5153239,270,Highland,Kinlochbervie High School,Secondary,stage,S6,c,c
2022,5153239,270,Highland,Kinlochbervie High School,Secondary,additional_support_needs,ASN,70-80%,
2022,5153239,270,Highland,Kinlochbervie High School,Secondary,additional_support_needs,No ASN,20-30%,
2022,5153239,270,Highland,Kinlochbervie High School,Secondary,english_additional_language,EAL,0-10%,
2022,5153239,270,Highland,Kinlochbervie High School,Secondary,english_additional_language,No EAL,90+%,
2022,5153239,270,Highland,Kinlochbervie High School,Secondary,deprivation,SIMD Unknown,0-10%,
2022,5153239,270,Highland,Kinlochbervie High School,Secondary,deprivation,SIMD Q1,0-10%,
2022,5153239,270,Highland,Kinlochbervie High School,Secondary,deprivation,SIMD Q2,0-10%,
2022,5153239,270,Highland,Kinlochbervie High School,Secondary,deprivation,SIMD Q3,90+%,
2022,5153239,270,Highland,Kinlochbervie High School,Secondary,deprivation,SIMD Q4,0-10%,
2022,5153239,270,Highland,Kinlochbervie High School,Secondary,deprivation,SIMD Q5,0-10%,
2022,5153239,270,Highland,Kinlochbervie High School,Secondary,ethnicity,Ethnicity Not Known,0-10%,
2022,5153239,270,Highland,Kinlochbervie High School,Secondary,ethnicity,Ethnic Minority,0-10%,
2022,5153239,270,Highland,Kinlochbervie High School,Secondary,ethnicity,White UK,90+%,
2022,5153239,270,Highland,Kinlochbervie High School,Secondary,ethnicity,White Other,0-10%,
2022,5153239,270,Highland,Kinlochbervie High School,Secondary,urban_rural,Urban Rural Not Known,0-10%,
2022,5153239,270,Highland,Kinlochbervie High School,Secondary,urban_rural,Rural,90+%,
2022,5153239,270,Highland,Kinlochbervie High School,Secondary,urban_rural,Small Town,0-10%,
2022,5153239,270,Highland,Kinlochbervie High School,Secondary,urban_rural,Urban,0-10%,
2022,5153239,270,Highland,Kinlochbervie High School,Secondary,gaelic,Taught in Gaelic,0-10%,
2022,5153239,270,Highland,Kinlochbervie High School,Secondary,gaelic,Not Taught in Gaelic,90+%,
2022,5153239,270,Highland,Kinlochbervie High School,Secondary,free_school_meals,FSM,10-20%,
2022,5153239,270,Highland,Kinlochbervie High School,Secondary,free_school_meals,No FSM,80-90%,
2020,5153239,270,Highland,Kinlochbervie High School,Secondary,trend,Pupil Numbers,40,
2020,5153239,270,Highland,Kinlochbervie High School,Secondary,trend,Teacher Numbers (FTE),9.4,
2020,5153239,270,Highland,Kinlochbervie High School,Secondary,trend,Pupil Teacher Ratio,4.2,
2020,5153239,270,Highland,Kinlochbervie High School,Secondary,trend,Average Class,0,
2018,5153239,270,Highland,Kinlochbervie High School,Secondary,trend,Pupil Numbers,48,
2018,5153239,270,Highland,Kinlochbervie High School,Secondary,trend,Teacher Numbers (FTE),11.1,
2018,5153239,270,Highland,Kinlochbervie High School,Secondary,trend,Pupil Teacher Ratio,4.3,
2018,5153239,270,Highland,Kinlochbervie High School,Secondary,trend,Average Class,0,
2017,5153239,270,Highland,Kinlochbervie High School,Secondary,trend,Pupil Numbers,45,
2017,5153239,270,Highland,Kinlochbervie High School,Secondary,trend,Teacher Numbers (FTE),11.9,
2017,5153239,270,Highland,Kinlochbervie High School,Secondary,trend,Pupil Teacher Ratio,3.8,
2017,5153239,270,Highland,Kinlochbervie High School,Secondary,trend,Average Class,0,
2016,5153239,270,Highland,Kinlochbervie High School,Secondary,trend,Pupil Numbers,47,
2016,5153239,270,Highland,Kinlochbervie High School,Secondary,trend,Teacher Numbers (FTE),10.5,
2016,5153239,270,Highland,Kinlochbervie High School,Secondary,trend,Pupil Teacher Ratio,4.5,
2016,5153239,270,Highland,Kinlochbervie High School,Secondary,trend,Average Class,0,
2015,5153239,270,Highland,Kinlochbervie High School,Secondary,trend,Pupil Numbers,50,
2015,5153239,270,Highland,Kinlochbervie High School,Secondary,trend,Teacher Numbers (FTE),10.8,
2015,5153239,270,Highland,Kinlochbervie High School,Secondary,trend,Pupil Teacher Ratio,4.6,
2015,5153239,270,Highland,Kinlochbervie High School,Secondary,trend,Average Class,0,
2014,5153239,270,Highland,Kinlochbervie High School,Secondary,trend,Pupil Numbers,44,
2014,5153239,270,Highland,Kinlochbervie High School,Secondary,trend,Teacher Numbers (FTE),12.2,
2014,5153239,270,Highland,Kinlochbervie High School,Secondary,trend,Pupil Teacher Ratio,3.6,
2014,5153239,270,Highland,Kinlochbervie High School,Secondary,trend,Average Class,0,
2013,5153239,270,Highland,Kinlochbervie High School,Secondary,trend,Pupil Numbers,48,
2013,5153239,270,Highland,Kinlochbervie High School,Secondary,trend,Teacher Numbers (FTE),12.8,
2013,5153239,270,Highland,Kinlochbervie High School,Secondary,trend,Pupil Teacher Ratio,3.7,
2013,5153239,270,Highland,Kinlochbervie High School,Secondary,trend,Average Class,0,
2012,5153239,270,Highland,Kinlochbervie High School,Secondary,trend,Pupil Numbers,53,
2012,5153239,270,Highland,Kinlochbervie High School,Secondary,trend,Teacher Numbers (FTE),11.8,
2012,5153239,270,Highland,Kinlochbervie High School,Secondary,trend,Pupil Teacher Ratio,4.5,
2012,5153239,270,Highland,Kinlochbervie High School,Secondary,trend,Average Class,0,
2011,5153239,270,Highland,Kinlochbervie High School,Secondary,trend,Pupil Numbers,62,
2011,5153239,270,Highland,Kinlochbervie High School,Secondary,trend,Teacher Numbers (FTE),13.5,
2011,5153239,270,Highland,Kinlochbervie High School,Secondary,trend,Pupil Teacher Ratio,4.6,
2011,5153239,270,Highland,Kinlochbervie High School,Secondary,trend,Average Class,0,
2010,5153239,270,Highland,Kinlochbervie High School,Secondary,trend,Pupil Numbers,66,
2010,5153239,270,Highland,Kinlochbervie High School,Secondary,trend,Teacher Numbers (FTE),13,
2010,5153239,270,Highland,Kinlochbervie High School,Secondary,trend,Pupil Teacher Ratio,5.1,
2010,5153239,270,Highland,Kinlochbervie High School,Secondary,trend,Average Class,0,
2009,5153239,270,Highland,Kinlochbervie High School,Secondary,trend,Pupil Numbers,65,
2009,5153239,270,Highland,Kinlochbervie High School,Secondary,trend,Teacher Numbers (FTE),13.8,
2009,5153239,270,Highland,Kinlochbervie High School,Secondary,trend,Pupil Teacher Ratio,4.7,
2009,5153239,270,Highland,Kinlochbervie High School,Secondary,trend,Average Class,0,
2019,5153239,270,Highland,Kinlochbervie High School,Secondary,trend,Pupil Numbers,44,
2019,5153239,270,Highland,Kinlochbervie High School,Secondary,trend,Teacher Numbers (FTE),10.7,
2019,5153239,270,Highland,Kinlochbervie High School,Secondary,trend,Pupil Teacher Ratio,4.1,
2019,5153239,270,Highland,Kinlochbervie High School,Secondary,trend,Average Class,0,
