year,seed_code,la_code,la_name,school_name,school_type,measure_category,measure,value,chart_label
2021,5102138,270,Highland,Wick High School,Secondary,trend,Pupil Numbers,752,
2021,5102138,270,Highland,Wick High School,Secondary,trend,Teacher Numbers (FTE),51.7,
2021,5102138,270,Highland,Wick High School,Secondary,trend,Pupil Teacher Ratio,14.5,
2021,5102138,270,Highland,Wick High School,Secondary,trend,Average Class,0,
2022,5102138,270,Highland,Wick High School,Secondary,trend,Pupil Numbers,731,
2022,5102138,270,Highland,Wick High School,Secondary,trend,Teacher Numbers (FTE),57.2,
2022,5102138,270,Highland,Wick High School,Secondary,trend,Pupil Teacher Ratio,12.8,
2022,5102138,270,Highland,Wick High School,Secondary,trend,Average Class,0,
2022,5102138,270,Highland,Wick High School,Secondary,sex,Female,40-50%,
2022,5102138,270,Highland,Wick High School,Secondary,sex,Male,50-60%,
2022,5102138,270,Highland,Wick High School,Secondary,stage,S1,18.3%,
2022,5102138,270,Highland,Wick High School,Secondary,stage,S2,19.7%,
2022,5102138,270,Highland,Wick High School,Secondary,stage,S3,20.4%,
2022,5102138,270,Highland,Wick High School,Secondary,stage,S4,19.7%,
2022,5102138,270,Highland,Wick High School,Secondary,stage,S5,13%,
2022,5102138,270,Highland,Wick High School,Secondary,stage,S6,8.9%,
2022,5102138,270,Highland,Wick High School,Secondary,additional_support_needs,ASN,30-40%,
2022,5102138,270,Highland,Wick High School,Secondary,additional_support_needs,No ASN,60-70%,
2022,5102138,270,Highland,Wick High School,Secondary,english_additional_language,EAL,0-10%,
2022,5102138,270,Highland,Wick High School,Secondary,english_additional_language,No EAL,90+%,
2022,5102138,270,Highland,Wick High School,Secondary,deprivation,SIMD Unknown,0-10%,
2022,5102138,270,Highland,Wick High School,Secondary,deprivation,SIMD Q1,20-30%,
2022,5102138,270,Highland,Wick High School,Secondary,deprivation,SIMD Q2,20-30%,
2022,5102138,270,Highland,Wick High School,Secondary,deprivation,SIMD Q3,30-40%,
2022,5102138,270,Highland,Wick High School,Secondary,deprivation,SIMD Q4,10-20%,
2022,5102138,270,Highland,Wick High School,Secondary,deprivation,SIMD Q5,0-10%,
2022,5102138,270,Highland,Wick High School,Secondary,ethnicity,Ethnicity Not Known,0-10%,
2022,5102138,270,Highland,Wick High School,Secondary,ethnicity,Ethnic Minority,0-10%,
2022,5102138,270,Highland,Wick High School,Secondary,ethnicity,White UK,90+%,
2022,5102138,270,Highland,Wick High School,Secondary,ethnicity,White Other,0-10%,
2022,5102138,270,Highland,Wick High School,Secondary,urban_rural,Urban Rural Not Known,0-10%,
2022,5102138,270,Highland,Wick High School,Secondary,urban_rural,Rural,40-50%,
2022,5102138,270,Highland,Wick High School,Secondary,urban_rural,Small Town,50-60%,
2022,5102138,270,Highland,Wick High School,Secondary,urban_rural,Urban,0-10%,
2022,5102138,270,Highland,Wick High School,Secondary,gaelic,Taught in Gaelic,0-10%,
2022,5102138,270,Highland,Wick High School,Secondary,gaelic,Not Taught in Gaelic,90+%,
2022,5102138,270,Highland,Wick High School,Secondary,free_school_meals,FSM,10-20%,
2022,5102138,270,Highland,Wick High School,Secondary,free_school_meals,No FSM,80-90%,
2020,5102138,270,Highland,Wick High School,Secondary,trend,Pupil Numbers,711,
2020,5102138,270,Highland,Wick High School,Secondary,trend,Teacher Numbers (FTE),53.2,
2020,5102138,270,Highland,Wick High School,Secondary,trend,Pupil Teacher Ratio,13.4,
2020,5102138,270,Highland,Wick High School,Secondary,trend,Average Class,0,
2018,5102138,270,Highland,Wick High School,Secondary,trend,Pupil Numbers,672,
2018,5102138,270,Highland,Wick High School,Secondary,trend,Teacher Numbers (FTE),51.5,
2018,5102138,270,Highland,Wick High School,Secondary,trend,Pupil Teacher Ratio,13.1,
2018,5102138,270,Highland,Wick High School,Secondary,trend,Average Class,0,
2017,5102138,270,Highland,Wick High School,Secondary,trend,Pupil Numbers,676,
2017,5102138,270,Highland,Wick High School,Secondary,trend,Teacher Numbers (FTE),50.7,
2017,5102138,270,Highland,Wick High School,Secondary,trend,Pupil Teacher Ratio,13.3,
2017,5102138,270,Highland,Wick High School,Secondary,trend,Average Class,0,
2016,5102138,270,Highland,Wick High School,Secondary,trend,Pupil Numbers,679,
2016,5102138,270,Highland,Wick High School,Secondary,trend,Teacher Numbers (FTE),50.2,
2016,5102138,270,Highland,Wick High School,Secondary,trend,Pupil Teacher Ratio,13.5,
2016,5102138,270,Highland,Wick High School,Secondary,trend,Average Class,0,
2015,5102138,270,Highland,Wick High School,Secondary,trend,Pupil Numbers,660,
2015,5102138,270,Highland,Wick High School,Secondary,trend,Teacher Numbers (FTE),50.3,
2015,5102138,270,Highland,Wick High School,Secondary,trend,Pupil Teacher Ratio,13.1,
2015,5102138,270,Highland,Wick High School,Secondary,trend,Average Class,0,
2014,5102138,270,Highland,Wick High School,Secondary,trend,Pupil Numbers,649,
2014,5102138,270,Highland,Wick High School,Secondary,trend,Teacher Numbers (FTE),59.5,
2014,5102138,270,Highland,Wick High School,Secondary,trend,Pupil Teacher Ratio,10.9,
2014,5102138,270,Highland,Wick High School,Secondary,trend,Average Class,0,
2013,5102138,270,Highland,Wick High School,Secondary,trend,Pupil Numbers,677,
2013,5102138,270,Highland,Wick High School,Secondary,trend,Teacher Numbers (FTE),57.7,
2013,5102138,270,Highland,Wick High School,Secondary,trend,Pupil Teacher Ratio,11.7,
2013,5102138,270,Highland,Wick High School,Secondary,trend,Average Class,0,
2012,5102138,270,Highland,Wick High School,Secondary,trend,Pupil Numbers,672,
2012,5102138,270,Highland,Wick High School,Secondary,trend,Teacher Numbers (FTE),58.1,
2012,5102138,270,Highland,Wick High School,Secondary,trend,Pupil Teacher Ratio,11.6,
2012,5102138,270,Highland,Wick High School,Secondary,trend,Average Class,0,
2011,5102138,270,Highland,Wick High School,Secondary,trend,Pupil Numbers,710,
2011,5102138,270,Highland,Wick High School,Secondary,trend,Teacher Numbers (FTE),60.4,
2011,5102138,270,Highland,Wick High School,Secondary,trend,Pupil Teacher Ratio,11.8,
2011,5102138,270,Highland,Wick High School,Secondary,trend,Average Class,0,
2010,5102138,270,Highland,Wick High School,Secondary,trend,Pupil Numbers,748,
2010,5102138,270,Highland,Wick High School,Secondary,trend,Teacher Numbers (FTE),60.9,
2010,5102138,270,Highland,Wick High School,Secondary,trend,Pupil Teacher Ratio,12.3,
2010,5102138,270,Highland,Wick High School,Secondary,trend,Average Class,0,
2009,5102138,270,Highland,Wick High School,Secondary,trend,Pupil Numbers,801,
2009,5102138,270,Highland,Wick High School,Secondary,trend,Teacher Numbers (FTE),67.5,
2009,5102138,270,Highland,Wick High School,Secondary,trend,Pupil Teacher Ratio,11.9,
2009,5102138,270,Highland,Wick High School,Secondary,trend,Average Class,0,
2019,5102138,270,Highland,Wick High School,Secondary,trend,Pupil Numbers,682,
2019,5102138,270,Highland,Wick High School,Secondary,trend,Teacher Numbers (FTE),49.8,
