year,seed_code,la_code,la_name,school_name,school_type,measure_category,measure,value,chart_label
2021,5119030,270,Highland,Gairloch High School,Secondary,trend,Pupil Numbers,107,
2021,5119030,270,Highland,Gairloch High School,Secondary,trend,Teacher Numbers (FTE),15.3,
2021,5119030,270,Highland,Gairloch High School,Secondary,trend,Pupil Teacher Ratio,7,
2021,5119030,270,Highland,Gairloch High School,Secondary,trend,Average Class,0,
2022,5119030,270,Highland,Gairloch High School,Secondary,trend,Pupil Numbers,104,
2022,5119030,270,Highland,Gairloch High School,Secondary,trend,Teacher Numbers (FTE),14.4,
2022,5119030,270,Highland,Gairloch High School,Secondary,trend,Pupil Teacher Ratio,7.2,
2022,5119030,270,Highland,Gairloch High School,Secondary,trend,Average Class,0,
2022,5119030,270,Highland,Gairloch High School,Secondary,sex,Female,40-50%,
2022,5119030,270,Highland,Gairloch High School,Secondary,sex,Male,50-60%,
2022,5119030,270,Highland,Gairloch High School,Secondary,stage,S1,16.3%,
2022,5119030,270,Highland,Gairloch High School,Secondary,stage,S2,19.2%,
2022,5119030,270,Highland,Gairloch High School,Secondary,stage,S3,16.3%,
2022,5119030,270,Highland,Gairloch High School,Secondary,stage,S4,12.5%,
2022,5119030,270,Highland,Gairloch High School,Secondary,stage,S5,23.1%,
2022,5119030,270,Highland,Gairloch High School,Secondary,stage,S6,12.5%,
2022,5119030,270,Highland,Gairloch High School,Secondary,additional_support_needs,ASN,50-60%,
2022,5119030,270,Highland,Gairloch High School,Secondary,additional_support_needs,No ASN,40-50%,
2022,5119030,270,Highland,Gairloch High School,Secondary,english_additional_language,EAL,0-10%,
2022,5119030,270,Highland,Gairloch High School,Secondary,english_additional_language,No EAL,90+%,
2022,5119030,270,Highland,Gairloch High School,Secondary,deprivation,SIMD Unknown,0-10%,
2022,5119030,270,Highland,Gairloch High School,Secondary,deprivation,SIMD Q1,0-10%,
2022,5119030,270,Highland,Gairloch High School,Secondary,deprivation,SIMD Q2,0-10%,
2022,5119030,270,Highland,Gairloch High School,Secondary,deprivation,SIMD Q3,50-60%,
2022,5119030,270,Highland,Gairloch High School,Secondary,deprivation,SIMD Q4,40-50%,
2022,5119030,270,Highland,Gairloch High School,Secondary,deprivation,SIMD Q5,0-10%,
2022,5119030,270,Highland,Gairloch High School,Secondary,ethnicity,Ethnicity Not Known,0-10%,
2022,5119030,270,Highland,Gairloch High School,Secondary,ethnicity,Ethnic Minority,0-10%,
2022,5119030,270,Highland,Gairloch High School,Secondary,ethnicity,White UK,90+%,
2022,5119030,270,Highland,Gairloch High School,Secondary,ethnicity,White Other,0-10%,
2022,5119030,270,Highland,Gairloch High School,Secondary,urban_rural,Urban Rural Not Known,0-10%,
2022,5119030,270,Highland,Gairloch High School,Secondary,urban_rural,Rural,90+%,
2022,5119030,270,Highland,Gairloch High School,Secondary,urban_rural,Small Town,0-10%,
2022,5119030,270,Highland,Gairloch High School,Secondary,urban_rural,Urban,0-10%,
2022,5119030,270,Highland,Gairloch High School,Secondary,gaelic,Taught in Gaelic,50-60%,
2022,5119030,270,Highland,Gairloch High School,Secondary,gaelic,Not Taught in Gaelic,40-50%,
2022,5119030,270,Highland,Gairloch High School,Secondary,free_school_meals,FSM,0-10%,
2022,5119030,270,Highland,Gairloch High School,Secondary,free_school_meals,No FSM,90+%,
2020,5119030,270,Highland,Gairloch High School,Secondary,trend,Pupil Numbers,107,
2020,5119030,270,Highland,Gairloch High School,Secondary,trend,Teacher Numbers (FTE),15.1,
2020,5119030,270,Highland,Gairloch High School,Secondary,trend,Pupil Teacher Ratio,7.1,
2020,5119030,270,Highland,Gairloch High School,Secondary,trend,Average Class,0,
2018,5119030,270,Highland,Gairloch High School,Secondary,trend,Pupil Numbers,127,
2018,5119030,270,Highland,Gairloch High School,Secondary,trend,Teacher Numbers (FTE),17.6,
2018,5119030,270,Highland,Gairloch High School,Secondary,trend,Pupil Teacher Ratio,7.2,
2018,5119030,270,Highland,Gairloch High School,Secondary,trend,Average Class,0,
2017,5119030,270,Highland,Gairloch High School,Secondary,trend,Pupil Numbers,126,
2017,5119030,270,Highland,Gairloch High School,Secondary,trend,Teacher Numbers (FTE),18,
2017,5119030,270,Highland,Gairloch High School,Secondary,trend,Pupil Teacher Ratio,7,
2017,5119030,270,Highland,Gairloch High School,Secondary,trend,Average Class,0,
2016,5119030,270,Highland,Gairloch High School,Secondary,trend,Pupil Numbers,128,
2016,5119030,270,Highland,Gairloch High School,Secondary,trend,Teacher Numbers (FTE),19.4,
2016,5119030,270,Highland,Gairloch High School,Secondary,trend,Pupil Teacher Ratio,6.6,
2016,5119030,270,Highland,Gairloch High School,Secondary,trend,Average Class,0,
2015,5119030,270,Highland,Gairloch High School,Secondary,trend,Pupil Numbers,138,
2015,5119030,270,Highland,Gairloch High School,Secondary,trend,Teacher Numbers (FTE),18.8,
2015,5119030,270,Highland,Gairloch High School,Secondary,trend,Pupil Teacher Ratio,7.3,
2015,5119030,270,Highland,Gairloch High School,Secondary,trend,Average Class,0,
2014,5119030,270,Highland,Gairloch High School,Secondary,trend,Pupil Numbers,142,
2014,5119030,270,Highland,Gairloch High School,Secondary,trend,Teacher Numbers (FTE),22.4,
2014,5119030,270,Highland,Gairloch High School,Secondary,trend,Pupil Teacher Ratio,6.3,
2014,5119030,270,Highland,Gairloch High School,Secondary,trend,Average Class,0,
2013,5119030,270,Highland,Gairloch High School,Secondary,trend,Pupil Numbers,152,
2013,5119030,270,Highland,Gairloch High School,Secondary,trend,Teacher Numbers (FTE),22.2,
2013,5119030,270,Highland,Gairloch High School,Secondary,trend,Pupil Teacher Ratio,6.8,
2013,5119030,270,Highland,Gairloch High School,Secondary,trend,Average Class,0,
2012,5119030,270,Highland,Gairloch High School,Secondary,trend,Pupil Numbers,162,
2012,5119030,270,Highland,Gairloch High School,Secondary,trend,Teacher Numbers (FTE),22.4,
2012,5119030,270,Highland,Gairloch High School,Secondary,trend,Pupil Teacher Ratio,7.2,
2012,5119030,270,Highland,Gairloch High School,Secondary,trend,Average Class,0,
2011,5119030,270,Highland,Gairloch High School,Secondary,trend,Pupil Numbers,155,
2011,5119030,270,Highland,Gairloch High School,Secondary,trend,Teacher Numbers (FTE),22.4,
2011,5119030,270,Highland,Gairloch High School,Secondary,trend,Pupil Teacher Ratio,6.9,
2011,5119030,270,Highland,Gairloch High School,Secondary,trend,Average Class,0,
2010,5119030,270,Highland,Gairloch High School,Secondary,trend,Pupil Numbers,166,
2010,5119030,270,Highland,Gairloch High School,Secondary,trend,Teacher Numbers (FTE),22.7,
2010,5119030,270,Highland,Gairloch High School,Secondary,trend,Pupil Teacher Ratio,7.3,
2010,5119030,270,Highland,Gairloch High School,Secondary,trend,Average Class,0,
2009,5119030,270,Highland,Gairloch High School,Secondary,trend,Pupil Numbers,184,
2009,5119030,270,Highland,Gairloch High School,Secondary,trend,Teacher Numbers (FTE),26.3,
2009,5119030,270,Highland,Gairloch High School,Secondary,trend,Pupil Teacher Ratio,7,
2009,5119030,270,Highland,Gairloch High School,Secondary,trend,Average Class,0,
2019,5119030,270,Highland,Gairloch High School,Secondary,trend,Pupil Numbers,118,
2019,5119030,270,Highland,Gairloch High School,Secondary,trend,Teacher Numbers (FTE),16.4,
2019,5119030,270,Highland,Gairloch High School,Secondary,trend,Pupil Teacher Ratio,7.2,
2019,5119030,270,Highland,Gairloch High School,Secondary,trend,Average Class,0,
